		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	Samp	Tx 	Recept	Int.
25/07/23	10:10	8.2	8.2	7.9	11	-20.6	0.4	S	0.13	1.3	S	8.2	6.9	6.9	666.4	0.00	0.0	0.035	0.000	20.3	18	-4.8	17.5	4.25	 .7866	101	4	96.2	5
25/07/23	10:15	8.4	8.4	8.2	11	-20.4	0.0	S	0.00	0.9	S	8.4	7.1	7.1	666.4	0.00	0.0	0.034	0.000	20.4	18	-4.8	17.6	4.25	 .7861	101	4	96.2	5
25/07/23	10:20	8.6	8.6	8.4	11	-20.3	0.4	S	0.13	0.9	S	8.6	7.2	7.2	666.3	0.00	0.0	0.034	0.000	20.4	18	-4.8	17.6	4.25	 .7860	101	4	96.2	5
25/07/23	10:25	8.7	8.7	8.6	10	-21.3	0.4	S	0.13	1.8	S	8.7	7.2	7.2	666.2	0.00	0.0	0.034	0.000	20.5	18	-4.7	17.8	4.25	 .7856	100	4	95.2	5
25/07/23	10:30	8.8	8.8	8.7	10	-21.3	0.0	ESE	0.00	0.9	ESE	8.8	7.3	7.3	666.1	0.00	0.0	0.033	0.000	20.5	18	-4.7	17.8	4.25	 .7854	98	4	93.3	5
25/07/23	10:35	9.3	9.3	8.8	9	-22.1	0.0	NNE	0.00	0.9	E	9.3	7.8	7.8	665.9	0.00	0.0	0.031	0.000	20.5	18	-4.7	17.8	4.25	 .7852	102	4	97.1	5
25/07/23	10:40	9.8	9.8	9.3	9	-21.7	0.0	ENE	0.00	1.3	ENE	9.8	8.3	8.3	665.8	0.00	0.0	0.030	0.000	20.5	18	-4.7	17.8	4.25	 .7852	103	4	98.1	5
25/07/23	10:45	10.1	10.1	9.8	9	-21.4	0.0	SSE	0.00	0.9	ESE	10.1	8.6	8.6	665.7	0.00	0.0	0.029	0.000	20.5	18	-4.7	17.8	4.25	 .7850	101	4	96.2	5
25/07/23	10:50	10.4	10.4	10.1	8	-22.6	0.4	NNE	0.13	2.7	NW	10.4	8.7	8.7	665.6	0.00	0.0	0.028	0.000	20.6	18	-4.6	17.8	4.25	 .7847	97	4	92.4	5
25/07/23	10:55	10.5	10.5	10.4	8	-22.5	0.9	NNE	0.27	2.7	NNE	10.5	8.8	8.8	665.5	0.00	0.0	0.027	0.000	20.6	18	-4.6	17.8	4.25	 .7846	100	4	95.2	5
25/07/23	11:00	10.5	10.6	10.5	7	-24.0	0.9	N	0.27	3.6	NW	10.5	8.8	8.8	665.3	0.00	0.0	0.027	0.000	20.6	18	-4.6	17.8	4.25	 .7844	102	4	97.1	5
25/07/23	11:05	10.6	10.7	10.5	7	-23.9	0.9	NNW	0.27	3.6	SSW	10.6	8.9	8.9	665.4	0.00	0.0	0.027	0.000	20.6	18	-4.6	17.8	4.25	 .7845	100	4	95.2	5
25/07/23	11:10	10.7	10.7	10.6	8	-22.3	0.4	S	0.13	1.8	SSW	10.7	8.9	8.9	665.3	0.00	0.0	0.026	0.000	20.6	18	-4.6	17.8	4.25	 .7844	99	4	94.3	5
25/07/23	11:15	10.8	10.9	10.8	8	-22.2	0.9	NW	0.27	4.9	WNW	10.8	9.1	9.1	665.3	0.00	0.0	0.026	0.000	20.6	18	-4.6	17.8	4.25	 .7844	101	4	96.2	5
25/07/23	11:20	10.8	10.8	10.8	8	-22.3	0.9	SSW	0.27	3.6	WSW	10.8	9.0	9.0	665.3	0.00	0.0	0.026	0.000	20.6	18	-4.6	17.8	4.25	 .7843	100	4	95.2	5
25/07/23	11:25	10.7	10.8	10.7	8	-22.3	0.4	SSW	0.13	1.8	WSW	10.7	8.9	8.9	665.4	0.00	0.0	0.026	0.000	20.6	18	-4.6	17.8	4.25	 .7844	98	4	93.3	5
25/07/23	11:30	10.8	10.9	10.7	8	-22.2	0.0	SW	0.00	3.1	WSW	10.8	9.1	9.1	665.2	0.00	0.0	0.026	0.000	20.6	18	-4.6	17.8	4.25	 .7842	98	4	93.3	5
25/07/23	11:35	10.8	10.9	10.8	8	-22.3	0.9	SW	0.27	8.0	SW	10.8	9.0	9.0	665.2	0.00	0.0	0.026	0.000	20.6	18	-4.6	17.8	4.25	 .7842	99	4	94.3	5
25/07/23	11:40	10.7	10.8	10.7	8	-22.3	0.4	SW	0.13	3.1	SW	10.7	8.9	8.9	665.1	0.00	0.0	0.026	0.000	20.6	18	-4.6	17.8	4.25	 .7841	102	4	97.1	5
25/07/23	11:45	10.7	10.7	10.7	8	-22.3	0.4	SSW	0.13	2.2	SW	10.7	8.9	8.9	665.0	0.00	0.0	0.026	0.000	20.7	17	-5.3	17.9	4.05	 .7840	100	4	95.2	5
25/07/23	11:50	10.8	10.8	10.7	8	-22.2	1.3	SSW	0.40	4.9	SSW	10.8	9.1	9.0	664.8	0.00	0.0	0.026	0.000	20.7	17	-5.3	17.9	4.05	 .7837	102	4	97.1	5
25/07/23	11:55	11.0	11.0	10.9	9	-20.8	2.2	SSW	0.67	5.4	SSW	10.2	9.2	8.4	664.6	0.00	0.0	0.025	0.000	20.7	17	-5.3	17.9	4.05	 .7835	107	4	100.0	5
25/07/23	12:00	11.3	11.3	11.0	9	-20.5	1.3	SW	0.40	5.8	SSW	11.2	9.4	9.3	664.4	0.00	0.0	0.024	0.000	20.7	17	-5.3	17.9	4.05	 .7833	105	4	100.0	5
25/07/23	12:05	11.3	11.4	11.3	10	-19.3	2.7	N	0.80	5.8	WNW	10.2	9.4	8.3	664.4	0.00	0.0	0.024	0.000	20.7	17	-5.3	17.9	4.05	 .7833	100	4	95.2	5
25/07/23	12:10	11.1	11.3	11.1	11	-18.4	1.3	SSW	0.40	4.0	SSW	11.0	9.3	9.2	664.3	0.00	0.0	0.025	0.000	20.7	17	-5.3	17.9	4.05	 .7831	105	4	100.0	5
25/07/23	12:15	11.3	11.3	11.1	12	-17.1	2.7	S	0.80	7.2	WSW	10.3	9.5	8.4	664.2	0.00	0.0	0.024	0.000	20.7	17	-5.3	17.9	4.05	 .7830	101	4	96.2	5
25/07/23	12:20	11.5	11.5	11.3	11	-18.0	1.8	SW	0.54	5.8	SSW	11.1	9.6	9.2	664.0	0.00	0.0	0.024	0.000	20.6	17	-5.4	17.8	4.05	 .7832	100	4	95.2	5
25/07/23	12:25	11.4	11.5	11.4	11	-18.1	2.7	NNW	0.80	7.2	NNW	10.4	9.6	8.5	664.1	0.00	0.0	0.024	0.000	20.6	17	-5.4	17.8	4.05	 .7832	104	4	99.0	5
25/07/23	12:30	11.4	11.4	11.4	11	-18.1	1.8	WNW	0.54	5.4	WNW	11.0	9.5	9.1	663.8	0.00	0.0	0.024	0.000	20.6	17	-5.4	17.8	4.05	 .7828	104	4	99.0	5
25/07/23	12:35	11.4	11.4	11.4	11	-18.1	1.8	N	0.54	4.9	N	11.1	9.6	9.2	663.6	0.00	0.0	0.024	0.000	20.6	17	-5.4	17.8	4.05	 .7826	102	4	97.1	5
25/07/23	12:40	11.6	11.6	11.4	12	-16.9	1.8	NNW	0.54	4.9	WNW	11.2	9.7	9.3	663.5	0.00	0.0	0.023	0.000	20.6	17	-5.4	17.8	4.05	 .7825	103	4	98.1	5
25/07/23	12:45	11.7	11.7	11.6	12	-16.9	0.4	NNW	0.13	6.7	SSW	11.7	9.7	9.7	663.3	0.00	0.0	0.023	0.000	20.6	17	-5.4	17.8	4.05	 .7822	102	4	97.1	5
25/07/23	12:50	11.5	11.7	11.5	11	-18.0	3.1	NW	0.94	6.7	SW	10.2	9.6	8.3	663.2	0.00	0.0	0.024	0.000	20.6	17	-5.4	17.8	4.05	 .7822	104	4	99.0	5
25/07/23	12:55	11.6	11.6	11.5	11	-17.9	1.8	NW	0.54	5.4	NNW	11.2	9.7	9.3	662.8	0.00	0.0	0.023	0.000	20.6	17	-5.4	17.8	4.05	 .7816	103	4	98.1	5
25/07/23	13:00	11.8	11.9	11.6	9	-20.1	3.6	N	1.07	8.5	N	10.3	9.8	8.2	662.7	0.00	0.0	0.023	0.000	20.6	17	-5.4	17.8	4.05	 .7815	103	4	98.1	5
25/07/23	13:05	11.9	11.9	11.8	9	-20.0	3.1	NNE	0.94	6.3	NNW	10.8	9.8	8.7	662.5	0.00	0.0	0.022	0.000	20.6	17	-5.4	17.8	4.05	 .7814	104	4	99.0	5
25/07/23	13:10	11.9	12.0	11.9	8	-21.4	2.7	NW	0.80	5.4	WSW	11.0	9.8	8.9	662.6	0.00	0.0	0.022	0.000	20.6	17	-5.4	17.8	4.05	 .7815	107	4	100.0	5
25/07/23	13:15	11.9	11.9	11.9	8	-21.4	2.2	SSW	0.67	4.9	SSW	11.3	9.8	9.2	662.3	0.00	0.0	0.022	0.000	20.6	17	-5.4	17.8	4.05	 .7811	106	4	100.0	5
25/07/23	13:20	12.1	12.1	11.9	8	-21.3	1.8	NW	0.54	5.4	NW	11.8	9.9	9.7	662.2	0.00	0.0	0.022	0.000	20.6	17	-5.4	17.8	4.05	 .7810	103	4	98.1	5
25/07/23	13:25	12.2	12.2	12.1	7	-22.8	2.2	NW	0.67	4.5	NNW	11.6	9.9	9.3	662.2	0.00	0.0	0.021	0.000	20.5	17	-5.4	17.7	4.05	 .7812	102	4	97.1	5
25/07/23	13:30	12.3	12.4	12.2	7	-22.6	1.3	N	0.40	4.9	W	12.3	10.1	10.1	662.2	0.00	0.0	0.021	0.000	20.5	17	-5.4	17.7	4.05	 .7811	98	4	93.3	5
25/07/23	13:35	12.4	12.4	12.3	7	-22.5	1.8	SSW	0.54	6.3	SSW	12.2	10.2	9.9	662.1	0.00	0.0	0.020	0.000	20.5	17	-5.4	17.7	4.05	 .7810	102	4	97.1	5
25/07/23	13:40	12.7	12.7	12.4	7	-22.4	1.3	NW	0.40	5.4	NW	12.7	10.3	10.3	662.0	0.00	0.0	0.020	0.000	20.5	17	-5.4	17.7	4.05	 .7809	107	4	100.0	5
25/07/23	13:45	12.6	12.7	12.6	6	-24.2	1.3	SSW	0.40	4.0	SSW	12.6	10.2	10.2	661.8	0.00	0.0	0.020	0.000	20.4	17	-5.5	17.6	4.05	 .7810	106	4	100.0	5
25/07/23	13:50	12.9	12.9	12.6	7	-22.2	1.3	SSW	0.40	4.9	SSW	12.9	10.5	10.5	661.6	0.00	0.0	0.019	0.000	20.4	16	-6.3	17.5	3.92	 .7811	107	4	100.0	5
25/07/23	13:55	12.9	12.9	12.8	7	-22.2	2.7	NNE	0.80	6.7	NE	12.1	10.5	9.7	661.5	0.00	0.0	0.019	0.000	20.4	16	-6.3	17.5	3.92	 .7809	105	4	100.0	5
25/07/23	14:00	12.8	12.9	12.8	7	-22.3	1.8	NNW	0.54	4.9	WSW	12.6	10.4	10.2	661.4	0.00	0.0	0.019	0.000	20.4	16	-6.3	17.5	3.92	 .7808	104	4	99.0	5
25/07/23	14:05	12.9	12.9	12.8	7	-22.2	1.3	NW	0.40	5.4	NW	12.9	10.5	10.5	661.3	0.00	0.0	0.019	0.000	20.4	16	-6.3	17.5	3.92	 .7807	100	4	95.2	5
25/07/23	14:10	12.9	12.9	12.9	7	-22.2	1.3	WNW	0.40	4.0	SW	12.9	10.5	10.5	661.3	0.00	0.0	0.019	0.000	20.4	17	-5.5	17.6	4.05	 .7804	101	4	96.2	5
25/07/23	14:15	13.1	13.1	12.9	7	-22.1	0.9	WNW	0.27	3.6	NW	13.1	10.6	10.6	661.1	0.00	0.0	0.018	0.000	20.4	16	-6.3	17.5	3.92	 .7805	102	4	97.1	5
25/07/23	14:20	13.3	13.4	13.1	7	-21.9	1.8	N	0.54	6.3	NNE	13.2	10.7	10.6	661.0	0.00	0.0	0.018	0.000	20.4	15	-7.1	17.4	3.70	 .7806	101	4	96.2	5
25/07/23	14:25	13.3	13.3	13.2	7	-21.9	0.0	N	0.00	0.9	N	13.3	10.8	10.8	661.0	0.00	0.0	0.017	0.000	20.4	16	-6.3	17.5	3.92	 .7803	101	4	96.2	5
25/07/23	14:30	13.7	13.7	13.3	7	-21.6	0.0	---	0.00	0.0	---	13.7	11.1	11.1	660.8	0.00	0.0	0.016	0.000	20.4	16	-6.3	17.5	3.92	 .7801	102	4	97.1	5
25/07/23	14:35	13.8	13.9	13.7	8	-20.0	0.9	N	0.27	4.9	N	13.8	11.2	11.2	660.8	0.00	0.0	0.016	0.000	20.4	16	-6.3	17.5	3.92	 .7801	106	4	100.0	5
25/07/23	14:40	13.5	13.8	13.5	8	-20.2	1.8	NNW	0.54	6.7	NNW	13.4	10.9	10.9	660.8	0.00	0.0	0.017	0.000	20.4	16	-6.3	17.5	3.92	 .7800	106	4	100.0	5
25/07/23	14:45	13.4	13.5	13.3	8	-20.3	1.8	N	0.54	5.4	NW	13.3	10.9	10.8	660.6	0.00	0.0	0.017	0.000	20.5	17	-5.4	17.7	4.05	 .7793	106	4	100.0	5
25/07/23	14:50	13.3	13.4	13.3	8	-20.4	1.8	N	0.54	4.9	N	13.2	10.8	10.7	660.6	0.00	0.0	0.017	0.000	20.5	17	-5.4	17.7	4.05	 .7793	104	4	99.0	5
25/07/23	14:55	13.1	13.3	13.1	8	-20.6	1.8	N	0.54	4.9	WNW	12.9	10.6	10.4	660.5	0.00	0.0	0.018	0.000	20.5	17	-5.4	17.7	4.05	 .7791	108	4	100.0	5
25/07/23	15:00	13.2	13.2	13.1	8	-20.5	2.2	NNW	0.67	7.2	NNW	12.7	10.7	10.3	660.4	0.00	0.0	0.018	0.000	20.5	17	-5.4	17.7	4.05	 .7790	104	4	99.0	5
25/07/23	15:05	13.4	13.4	13.1	8	-20.3	1.3	N	0.40	4.9	NNW	13.4	10.9	10.9	660.5	0.00	0.0	0.017	0.000	20.5	17	-5.4	17.7	4.05	 .7791	107	4	100.0	5
25/07/23	15:10	13.2	13.4	13.2	8	-20.4	1.8	NNE	0.54	4.9	NE	13.1	10.7	10.6	660.3	0.00	0.0	0.018	0.000	20.5	17	-5.4	17.7	4.05	 .7789	107	4	100.0	5
25/07/23	15:15	13.3	13.3	13.2	8	-20.4	0.9	W	0.27	7.2	NE	13.3	10.8	10.8	660.2	0.00	0.0	0.017	0.000	20.6	17	-5.4	17.8	4.05	 .7787	108	4	100.0	5
25/07/23	15:20	13.3	13.4	13.3	9	-19.0	2.2	WNW	0.67	7.2	NNE	12.9	10.8	10.4	660.2	0.00	0.0	0.017	0.000	20.6	17	-5.4	17.8	4.05	 .7787	103	4	98.1	5
25/07/23	15:25	13.4	13.4	13.3	9	-18.9	1.8	NNE	0.54	6.3	NNW	13.3	10.9	10.8	660.1	0.00	0.0	0.017	0.000	20.6	17	-5.4	17.8	4.05	 .7785	102	4	97.1	5
25/07/23	15:30	13.3	13.4	13.3	8	-20.4	3.1	N	0.94	5.4	NW	12.4	10.8	9.9	660.0	0.00	0.0	0.018	0.000	20.6	17	-5.4	17.8	4.05	 .7784	102	4	97.1	5
25/07/23	15:35	13.3	13.3	13.3	8	-20.4	2.7	WNW	0.80	8.0	WNW	12.6	10.8	10.1	660.2	0.00	0.0	0.018	0.000	20.6	17	-5.4	17.8	4.05	 .7787	107	4	100.0	5
25/07/23	15:40	13.3	13.3	13.3	9	-19.0	2.2	NW	0.67	6.3	SSW	12.9	10.8	10.4	660.2	0.00	0.0	0.017	0.000	20.6	17	-5.4	17.8	4.05	 .7786	105	4	100.0	5
25/07/23	15:45	13.3	13.3	13.3	8	-20.4	1.3	N	0.40	4.9	N	13.3	10.8	10.8	660.1	0.00	0.0	0.017	0.000	20.6	17	-5.4	17.8	4.05	 .7785	105	4	100.0	5
25/07/23	15:50	13.5	13.5	13.3	8	-20.2	0.4	WNW	0.13	4.0	WNW	13.5	10.9	10.9	660.0	0.00	0.0	0.017	0.000	20.7	17	-5.3	17.9	4.05	 .7780	106	4	100.0	5
25/07/23	15:55	13.7	13.7	13.5	8	-20.1	1.8	NW	0.54	6.7	NW	13.7	11.1	11.1	660.0	0.00	0.0	0.016	0.000	20.7	17	-5.3	17.9	4.05	 .7780	105	4	100.0	5
25/07/23	16:00	13.5	13.7	13.5	8	-20.2	1.8	W	0.54	5.8	W	13.4	10.9	10.9	660.0	0.00	0.0	0.017	0.000	20.7	17	-5.3	17.9	4.05	 .7781	104	4	99.0	5
25/07/23	16:05	13.3	13.6	13.3	8	-20.4	2.7	N	0.80	5.8	N	12.7	10.8	10.2	660.0	0.00	0.0	0.017	0.000	20.7	16	-6.1	17.8	3.93	 .7783	104	4	99.0	5
25/07/23	16:10	13.2	13.3	13.2	8	-20.4	2.7	NNW	0.80	4.0	NE	12.6	10.7	10.1	659.8	0.00	0.0	0.018	0.000	20.7	16	-6.1	17.8	3.93	 .7781	106	4	100.0	5
25/07/23	16:15	13.5	13.5	13.2	9	-18.9	1.8	N	0.54	7.6	N	13.4	11.0	10.9	659.9	0.00	0.0	0.017	0.000	20.7	17	-5.3	17.9	4.05	 .7779	102	4	97.1	5
25/07/23	16:20	13.3	13.5	13.3	8	-20.4	2.7	NNW	0.80	6.3	N	12.7	10.8	10.2	660.0	0.00	0.0	0.017	0.000	20.8	16	-6.0	18.0	3.94	 .7780	105	4	100.0	5
25/07/23	16:25	13.4	13.4	13.3	8	-20.3	2.2	N	0.67	5.4	NNE	13.0	10.9	10.5	659.9	0.00	0.0	0.017	0.000	20.8	16	-6.0	18.0	3.94	 .7779	107	4	100.0	5
25/07/23	16:30	13.3	13.4	13.3	8	-20.4	0.9	N	0.27	4.5	N	13.3	10.8	10.8	660.0	0.00	0.0	0.018	0.000	20.8	16	-6.0	18.0	3.94	 .7780	107	4	100.0	5
25/07/23	16:35	13.5	13.5	13.3	9	-18.9	0.4	N	0.13	4.5	N	13.5	11.0	11.0	659.8	0.00	0.0	0.017	0.000	20.8	17	-5.2	18.1	4.05	 .7775	104	4	99.0	5
25/07/23	16:40	13.6	13.7	13.5	9	-18.8	0.0	NNW	0.00	0.4	NW	13.6	11.1	11.1	659.9	0.00	0.0	0.016	0.000	20.8	16	-6.0	18.0	3.94	 .7779	107	4	100.0	5
25/07/23	16:45	13.6	13.7	13.6	9	-18.8	0.0	WNW	0.00	0.4	WSW	13.6	11.1	11.1	659.9	0.00	0.0	0.016	0.000	20.9	17	-5.1	18.2	4.05	 .7773	107	4	100.0	5
25/07/23	16:50	13.7	13.7	13.6	9	-18.7	0.4	N	0.13	2.7	N	13.7	11.1	11.1	659.8	0.00	0.0	0.016	0.000	20.9	16	-5.9	18.1	3.94	 .7775	104	4	99.0	5
25/07/23	16:55	13.5	13.7	13.5	9	-18.9	0.4	N	0.13	4.0	NNW	13.5	11.0	11.0	659.8	0.00	0.0	0.017	0.000	20.9	17	-5.1	18.2	4.05	 .7772	104	4	99.0	5
25/07/23	17:00	13.7	13.7	13.5	9	-18.7	0.4	NNW	0.13	1.3	NNW	13.7	11.1	11.1	659.8	0.00	0.0	0.016	0.000	20.9	16	-5.9	18.1	3.94	 .7774	104	4	99.0	5
25/07/23	17:05	13.5	13.7	13.5	9	-18.9	0.4	NNW	0.13	1.8	NNW	13.5	11.0	11.0	659.8	0.00	0.0	0.017	0.000	20.9	16	-5.9	18.1	3.94	 .7774	106	4	100.0	5
25/07/23	17:10	13.4	13.5	13.4	9	-18.9	0.0	---	0.00	0.0	---	13.4	10.9	10.9	659.7	0.00	0.0	0.017	0.000	20.9	17	-5.1	18.2	4.05	 .7770	107	4	100.0	5
25/07/23	17:15	13.6	13.6	13.4	9	-18.8	0.0	NNW	0.00	0.9	NNW	13.6	11.1	11.1	659.7	0.00	0.0	0.016	0.000	20.9	16	-5.9	18.1	3.94	 .7774	102	4	97.1	5
25/07/23	17:20	13.6	13.7	13.6	9	-18.8	0.0	NW	0.00	0.9	NNW	13.6	11.1	11.1	659.8	0.00	0.0	0.016	0.000	20.9	17	-5.1	18.2	4.05	 .7771	102	4	97.1	5
25/07/23	17:25	13.4	13.6	13.4	9	-18.9	0.0	NNW	0.00	0.9	NNW	13.4	10.9	10.9	659.8	0.00	0.0	0.017	0.000	20.9	17	-5.1	18.2	4.05	 .7770	107	4	100.0	5
25/07/23	17:30	13.3	13.4	13.3	9	-19.0	0.0	N	0.00	0.4	N	13.3	10.8	10.8	659.7	0.00	0.0	0.018	0.000	20.9	17	-5.1	18.2	4.05	 .7769	103	4	98.1	5
25/07/23	17:35	13.1	13.3	13.1	10	-17.9	0.0	N	0.00	0.9	N	13.1	10.7	10.7	659.8	0.00	0.0	0.018	0.000	20.9	17	-5.1	18.2	4.05	 .7769	107	4	100.0	5
25/07/23	17:40	12.7	13.1	12.7	11	-17.1	0.0	---	0.00	0.0	---	12.7	10.4	10.4	659.7	0.00	0.0	0.020	0.000	20.9	17	-5.1	18.2	4.05	 .7769	106	4	100.0	5
25/07/23	17:45	12.2	12.7	12.2	11	-17.5	0.0	NW	0.00	0.4	NNE	12.2	10.1	10.1	659.6	0.00	0.0	0.021	0.000	20.9	17	-5.1	18.2	4.05	 .7768	105	4	100.0	5
25/07/23	17:50	11.8	12.2	11.8	11	-17.8	0.0	NW	0.00	0.4	NW	11.8	9.8	9.8	659.7	0.00	0.0	0.023	0.000	20.9	17	-5.1	18.2	4.05	 .7769	105	4	100.0	5
25/07/23	17:55	11.7	11.8	11.7	11	-17.9	0.0	NW	0.00	0.4	NW	11.7	9.7	9.7	659.6	0.00	0.0	0.023	0.000	20.9	18	-4.3	18.3	4.25	 .7765	101	4	96.2	5
25/07/23	18:00	11.4	11.7	11.4	12	-17.0	0.0	N	0.00	0.4	N	11.4	9.6	9.6	659.7	0.00	0.0	0.024	0.000	20.9	18	-4.3	18.3	4.25	 .7766	103	4	98.1	5
25/07/23	18:05	11.2	11.4	11.2	13	-16.3	0.0	NNW	0.00	0.9	NNW	11.2	9.4	9.4	659.7	0.00	0.0	0.025	0.000	20.9	17	-5.1	18.2	4.05	 .7769	106	4	100.0	5
25/07/23	18:10	11.0	11.2	11.0	12	-17.4	0.0	---	0.00	0.0	---	11.0	9.2	9.2	659.7	0.00	0.0	0.025	0.000	20.9	18	-4.3	18.3	4.25	 .7766	107	4	100.0	5
25/07/23	18:15	10.8	11.0	10.8	13	-16.6	0.0	---	0.00	0.0	---	10.8	9.2	9.2	659.8	0.00	0.0	0.026	0.000	20.9	17	-5.1	18.2	4.05	 .7771	104	4	99.0	5
25/07/23	18:20	10.6	10.8	10.6	13	-16.7	0.0	---	0.00	0.0	---	10.6	9.0	9.0	659.7	0.00	0.0	0.027	0.000	20.9	17	-5.1	18.2	4.05	 .7770	106	4	100.0	5
25/07/23	18:25	10.5	10.6	10.5	13	-16.8	0.0	---	0.00	0.0	---	10.5	8.9	8.9	659.7	0.00	0.0	0.027	0.000	20.9	17	-5.1	18.2	4.05	 .7771	105	4	100.0	5
25/07/23	18:30	10.4	10.5	10.4	12	-17.8	0.0	---	0.00	0.0	---	10.4	8.8	8.8	659.8	0.00	0.0	0.027	0.000	20.9	17	-5.1	18.2	4.05	 .7771	106	4	100.0	5
25/07/23	18:35	10.4	10.4	10.4	12	-17.9	0.0	NW	0.00	0.4	NW	10.4	8.8	8.8	659.9	0.00	0.0	0.028	0.000	20.8	17	-5.2	18.1	4.05	 .7776	107	4	100.0	5
25/07/23	18:40	10.4	10.4	10.4	11	-18.9	0.0	NW	0.00	0.9	NW	10.4	8.8	8.8	659.9	0.00	0.0	0.027	0.000	20.8	17	-5.2	18.1	4.05	 .7776	107	4	100.0	5
25/07/23	18:45	10.5	10.5	10.4	11	-18.8	0.4	NW	0.13	0.9	NW	10.5	8.9	8.9	660.0	0.00	0.0	0.027	0.000	20.7	17	-5.3	17.9	4.05	 .7781	104	4	99.0	5
25/07/23	18:50	10.4	10.5	10.4	11	-18.9	0.4	NW	0.13	1.3	NW	10.4	8.8	8.8	660.1	0.00	0.0	0.028	0.000	20.7	17	-5.3	17.9	4.05	 .7782	106	4	100.0	5
25/07/23	18:55	10.2	10.4	10.2	12	-18.0	0.0	NW	0.00	0.4	NW	10.2	8.7	8.7	660.2	0.00	0.0	0.028	0.000	20.7	17	-5.3	17.9	4.05	 .7782	104	4	99.0	5
25/07/23	19:00	9.8	10.2	9.8	13	-17.4	0.0	---	0.00	0.0	---	9.8	8.4	8.4	660.3	0.00	0.0	0.030	0.000	20.6	16	-6.2	17.7	3.93	 .7790	109	4	100.0	5
25/07/23	19:05	9.6	9.8	9.6	13	-17.5	0.0	NNW	0.00	0.4	NNW	9.6	8.2	8.2	660.4	0.00	0.0	0.030	0.000	20.6	16	-6.2	17.7	3.93	 .7791	107	4	100.0	5
25/07/23	19:10	9.4	9.6	9.4	13	-17.7	0.0	NW	0.00	0.4	NW	9.4	8.1	8.1	660.5	0.00	0.0	0.031	0.000	20.5	16	-6.2	17.7	3.93	 .7794	106	4	100.0	5
25/07/23	19:15	9.3	9.4	9.3	13	-17.8	0.0	---	0.00	0.0	---	9.3	7.9	7.9	660.7	0.00	0.0	0.031	0.000	20.5	17	-5.4	17.7	4.05	 .7794	104	4	99.0	5
25/07/23	19:20	9.2	9.3	9.2	13	-17.9	0.0	NNW	0.00	0.4	NNW	9.2	7.8	7.8	660.7	0.00	0.0	0.032	0.000	20.5	16	-6.2	17.7	3.93	 .7797	107	4	100.0	5
25/07/23	19:25	9.1	9.2	9.1	13	-18.0	0.0	---	0.00	0.0	---	9.1	7.7	7.7	661.0	0.00	0.0	0.032	0.000	20.5	17	-5.4	17.7	4.05	 .7797	106	4	100.0	5
25/07/23	19:30	8.8	9.0	8.8	13	-18.2	0.0	---	0.00	0.0	---	8.8	7.4	7.4	661.2	0.00	0.0	0.033	0.000	20.4	17	-5.5	17.6	4.05	 .7803	108	4	100.0	5
25/07/23	19:35	8.7	8.8	8.7	14	-17.4	0.0	---	0.00	0.0	---	8.7	7.4	7.4	661.4	0.00	0.0	0.033	0.000	20.4	17	-5.5	17.6	4.05	 .7805	104	4	99.0	5
25/07/23	19:40	8.7	8.7	8.7	13	-18.3	0.0	NNW	0.00	1.3	NNW	8.7	7.3	7.3	661.5	0.00	0.0	0.034	0.000	20.4	17	-5.5	17.6	4.05	 .7807	104	4	99.0	5
25/07/23	19:45	8.7	8.7	8.6	13	-18.3	0.0	NNW	0.00	0.9	NNW	8.7	7.3	7.3	661.6	0.00	0.0	0.034	0.000	20.4	17	-5.5	17.6	4.05	 .7808	102	4	97.1	5
25/07/23	19:50	8.6	8.6	8.6	13	-18.4	0.0	---	0.00	0.0	---	8.6	7.2	7.2	661.9	0.00	0.0	0.034	0.000	20.4	17	-5.5	17.6	4.05	 .7811	101	4	96.2	5
25/07/23	19:55	8.5	8.6	8.5	14	-17.5	0.0	N	0.00	0.4	NW	8.5	7.2	7.2	661.9	0.00	0.0	0.034	0.000	20.4	17	-5.5	17.6	4.05	 .7811	102	4	97.1	5
25/07/23	20:00	8.1	8.5	8.1	14	-17.9	0.4	NNW	0.13	0.9	NNW	8.1	6.8	6.8	662.0	0.00	0.0	0.035	0.000	20.3	17	-5.6	17.4	4.05	 .7815	104	4	99.0	5
25/07/23	20:05	8.0	8.1	7.9	14	-18.0	0.4	NNW	0.13	1.3	NW	8.0	6.7	6.7	662.1	0.00	0.0	0.036	0.000	20.3	17	-5.6	17.4	4.05	 .7817	105	4	100.0	5
25/07/23	20:10	8.3	8.3	8.0	15	-16.9	0.4	NW	0.13	1.3	WNW	8.3	7.0	7.0	662.2	0.00	0.0	0.035	0.000	20.3	18	-4.8	17.5	4.25	 .7816	107	4	100.0	5
